[Parameters]
Operating Mode, Non-Feedback
0.094,0.041,0.281,-5.337
0.167,0.037,0.278,-5.337
0.123,0.040,0.277,-5.337
0.119,0.041,0.278,-5.337
0.173,0.039,0.276,-5.337
0.202,0.041,0.279,-5.337
0.231,0.041,0.280,-5.337
0.197,0.039,0.280,-5.337
0.171,0.042,0.278,-5.337
0.224,0.041,0.275,-5.337
0.304,0.040,0.272,-5.337
0.280,0.043,0.275,-5.337
0.175,0.045,0.279,-5.337
0.125,0.047,0.282,-5.337
0.227,0.042,0.285,-5.337
0.301,0.035,0.284,-5.337
0.177,0.040,0.282,-5.337
0.052,0.044,0.278,-5.337
0.153,0.042,0.274,-5.337
0.255,0.041,0.276,-5.337
0.307,0.041,0.281,-5.337
0.266,0.039,0.283,-5.337
0.201,0.039,0.284,-5.337
0.225,0.038,0.280,-5.337
0.266,0.038,0.280,-5.337
0.279,0.034,0.281,-5.337
0.254,0.031,0.282,-5.337
0.220,0.030,0.282,-5.337
0.186,0.034,0.279,-5.337
0.143,0.038,0.274,-5.337
0.110,0.038,0.275,-5.337
0.061,0.036,0.275,-5.337
0.097,0.039,0.277,-5.337
0.120,0.038,0.277,-5.337
0.159,0.039,0.281,-5.337
0.193,0.040,0.285,-5.337
0.212,0.040,0.283,-5.337
0.222,0.038,0.279,-5.337
0.210,0.036,0.276,-5.337
0.205,0.035,0.276,-5.337
0.177,0.034,0.276,-5.337
0.167,0.033,0.277,-5.337
0.150,0.034,0.279,-5.337
0.150,0.031,0.285,-5.337
0.215,0.032,0.286,-5.337
0.148,0.035,0.280,-5.337
0.154,0.037,0.275,-5.337
0.178,0.034,0.278,-5.337
0.152,0.034,0.278,-5.337
0.124,0.033,0.281,-5.337
0.179,0.034,0.281,-5.337
0.203,0.037,0.282,-5.337
0.227,0.031,0.283,-5.337
0.234,0.031,0.281,-5.337
0.244,0.030,0.277,-5.337
0.198,0.036,0.276,-5.337
0.157,0.034,0.279,-5.337
0.202,0.033,0.284,-5.337
0.107,0.039,0.284,-5.337
0.064,0.034,0.280,-5.337
0.106,0.033,0.275,-5.337
0.065,0.036,0.272,-5.337
0.031,0.038,0.271,-5.337
0.046,0.039,0.270,-5.337
0.051,0.040,0.274,-5.337
0.042,0.041,0.277,-5.337
0.040,0.040,0.281,-5.337
0.011,0.036,0.282,-5.337
0.046,0.036,0.282,-5.337
0.128,0.031,0.280,-5.337
0.140,0.031,0.280,-5.337
0.133,0.032,0.280,-5.337
0.120,0.032,0.281,-5.337
0.099,0.032,0.281,-5.337
0.096,0.033,0.275,-5.337
0.068,0.034,0.274,-5.337
0.047,0.035,0.279,-5.337
0.105,0.036,0.284,-5.337
0.126,0.036,0.280,-5.337
0.110,0.034,0.274,-5.337
0.178,0.031,0.274,-5.337
0.123,0.035,0.278,-5.337
-0.010,0.039,0.280,-5.337
0.039,0.038,0.279,-5.337
0.112,0.035,0.278,-5.337
0.155,0.034,0.283,-5.337
0.147,0.036,0.282,-5.337
0.132,0.033,0.276,-5.337
0.094,0.029,0.272,-5.337
0.110,0.031,0.279,-5.337
0.112,0.035,0.282,-5.337
0.069,0.035,0.283,-5.337
0.112,0.028,0.282,-5.337
0.137,0.025,0.281,-5.337
0.119,0.027,0.280,-5.337
0.112,0.027,0.280,-5.337
0.137,0.027,0.279,-5.337
0.159,0.028,0.273,-5.337
0.119,0.028,0.271,-5.337
0.107,0.030,0.278,-5.337
0.099,0.028,0.280,-5.337
0.057,0.032,0.280,-5.337
0.058,0.033,0.282,-5.337
0.020,0.032,0.280,-5.337
-0.004,0.032,0.281,-5.337
-0.002,0.030,0.280,-5.337
-0.013,0.034,0.278,-5.337
0.015,0.033,0.275,-5.337
0.008,0.032,0.279,-5.337
0.020,0.032,0.282,-5.337
0.051,0.031,0.285,-5.337
0.014,0.031,0.282,-5.337
0.033,0.023,0.279,-5.337
0.116,0.020,0.279,-5.337
0.107,0.025,0.284,-5.337
0.070,0.028,0.284,-5.337
0.141,0.028,0.280,-5.337
0.189,0.025,0.279,-5.337
0.133,0.026,0.279,-5.337
0.129,0.024,0.280,-5.337
0.064,0.027,0.280,-5.337
0.020,0.033,0.280,-5.337
0.089,0.032,0.277,-5.337
0.149,0.029,0.278,-5.337
0.170,0.028,0.278,-5.337
0.173,0.028,0.277,-5.337
0.202,0.029,0.277,-5.337
0.179,0.028,0.281,-5.337
0.137,0.027,0.280,-5.337
0.082,0.030,0.284,-5.337
0.016,0.029,0.288,-5.337
0.091,0.029,0.290,-5.337
0.135,0.029,0.285,-5.337
0.073,0.031,0.278,-5.337
0.064,0.030,0.272,-5.337
0.112,0.031,0.277,-5.337
0.107,0.030,0.281,-5.337
0.023,0.032,0.282,-5.337
0.014,0.029,0.282,-5.337
0.135,0.030,0.281,-5.337
0.180,0.031,0.281,-5.337
0.138,0.031,0.281,-5.337
0.066,0.031,0.279,-5.337
0.010,0.031,0.277,-5.337
-0.010,0.031,0.280,-5.337
0.047,0.030,0.283,-5.337
0.087,0.029,0.280,-5.337
0.052,0.031,0.275,-5.337
0.018,0.029,0.275,-5.337
0.064,0.026,0.277,-5.337
0.057,0.030,0.282,-5.337
-0.027,0.032,0.284,-5.337
-0.026,0.030,0.286,-5.337
0.022,0.028,0.287,-5.337
0.067,0.029,0.281,-5.337
0.077,0.030,0.277,-5.337
0.015,0.032,0.278,-5.337
0.011,0.033,0.281,-5.337
0.129,0.029,0.281,-5.337
0.174,0.028,0.281,-5.337
0.109,0.029,0.282,-5.337
0.062,0.031,0.281,-5.337
0.035,0.031,0.280,-5.337
0.076,0.029,0.279,-5.337
0.055,0.030,0.276,-5.337
0.045,0.029,0.278,-5.337
0.128,0.026,0.282,-5.337
0.110,0.024,0.283,-5.337
0.072,0.024,0.279,-5.337
0.084,0.026,0.279,-5.337
0.122,0.025,0.280,-5.337
0.078,0.030,0.279,-5.337
-0.028,0.031,0.273,-5.337
-0.017,0.025,0.272,-5.337
0.077,0.025,0.273,-5.337
0.106,0.025,0.278,-5.337
0.066,0.027,0.281,-5.337
0.041,0.032,0.283,-5.337
-0.008,0.035,0.283,-5.337
0.009,0.032,0.281,-5.337
0.037,0.030,0.278,-5.337
0.045,0.032,0.275,-5.337
0.104,0.030,0.271,-5.337
0.062,0.031,0.268,-5.337
0.031,0.035,0.273,-5.337
0.113,0.034,0.279,-5.337
0.207,0.030,0.284,-5.337
0.211,0.031,0.282,-5.337
0.172,0.038,0.282,-5.337
0.163,0.035,0.277,-5.337
0.206,0.034,0.275,-5.337
0.173,0.036,0.271,-5.337
0.135,0.035,0.276,-5.337
0.096,0.035,0.281,-5.337
0.074,0.035,0.280,-5.337
0.067,0.032,0.277,-5.337
0.118,0.034,0.275,-5.337
0.065,0.036,0.278,-5.337
0.067,0.037,0.279,-5.337
0.047,0.035,0.277,-5.337
0.095,0.035,0.275,-5.337
0.123,0.035,0.274,-5.337
0.095,0.036,0.276,-5.337
0.132,0.040,0.276,-5.337
0.144,0.041,0.275,-5.337
0.155,0.036,0.278,-5.337
0.225,0.036,0.278,-5.337
0.206,0.037,0.280,-5.337
0.148,0.039,0.281,-5.337
0.127,0.039,0.279,-5.337
0.189,0.038,0.275,-5.337
0.240,0.038,0.273,-5.337
0.202,0.039,0.276,-5.337
0.077,0.040,0.278,-5.337
0.030,0.039,0.278,-5.337
0.057,0.035,0.277,-5.337
0.122,0.030,0.277,-5.337
0.161,0.036,0.279,-5.337
0.173,0.036,0.278,-5.337
0.176,0.033,0.276,-5.337
0.173,0.033,0.275,-5.337
0.180,0.037,0.278,-5.337
0.218,0.038,0.282,-5.337
0.172,0.038,0.283,-5.337
0.099,0.040,0.279,-5.337
0.123,0.039,0.274,-5.337
0.103,0.040,0.276,-5.337
0.115,0.039,0.278,-5.337
0.106,0.037,0.280,-5.337
0.081,0.037,0.282,-5.337
0.103,0.038,0.283,-5.337
0.122,0.042,0.277,-5.337
0.143,0.042,0.274,-5.337
0.214,0.035,0.274,-5.337
0.194,0.041,0.280,-5.337
0.110,0.045,0.283,-5.337
0.042,0.042,0.280,-5.337
0.099,0.040,0.276,-5.337
0.158,0.040,0.275,-5.337
0.191,0.041,0.276,-5.337
0.170,0.040,0.279,-5.337
0.125,0.043,0.282,-5.337
0.171,0.041,0.284,-5.337
0.228,0.040,0.278,-5.337
0.238,0.045,0.275,-5.337
0.206,0.046,0.279,-5.337
0.168,0.045,0.280,-5.337
0.145,0.045,0.275,-5.337
0.162,0.043,0.273,-5.337
0.209,0.043,0.279,-5.337
0.232,0.043,0.282,-5.337
0.222,0.041,0.281,-5.337
0.196,0.046,0.278,-5.337
0.168,0.048,0.279,-5.337
0.107,0.045,0.281,-5.337
0.146,0.045,0.281,-5.337
0.221,0.045,0.280,-5.337
0.219,0.047,0.281,-5.337
0.152,0.048,0.279,-5.337
0.129,0.049,0.276,-5.337
0.219,0.046,0.273,-5.337
0.283,0.047,0.270,-5.337
0.268,0.049,0.271,-5.337
0.265,0.049,0.274,-5.337
0.229,0.050,0.277,-5.337
0.218,0.048,0.281,-5.337
0.160,0.047,0.286,-5.337
0.146,0.047,0.284,-5.337
0.193,0.048,0.279,-5.337
0.219,0.045,0.274,-5.337
0.213,0.044,0.277,-5.337
0.265,0.042,0.279,-5.337
0.380,0.044,0.282,-5.337
0.399,0.045,0.281,-5.337
0.312,0.046,0.277,-5.337
0.255,0.043,0.274,-5.337
0.186,0.045,0.276,-5.337
0.191,0.043,0.280,-5.337
0.308,0.042,0.282,-5.337
0.362,0.040,0.281,-5.337
0.349,0.039,0.281,-5.337
0.323,0.044,0.279,-5.337
0.303,0.046,0.277,-5.337
0.189,0.056,0.275,-5.337
0.183,0.058,0.276,-5.337
0.261,0.048,0.279,-5.337
0.266,0.045,0.280,-5.337
0.297,0.046,0.281,-5.337
0.324,0.052,0.276,-5.337
0.308,0.051,0.277,-5.337
0.251,0.047,0.278,-5.337
0.222,0.047,0.281,-5.337
0.238,0.049,0.280,-5.337
0.325,0.050,0.278,-5.337
0.330,0.048,0.275,-5.337
0.249,0.051,0.274,-5.337
0.271,0.048,0.274,-5.337
0.307,0.047,0.276,-5.337
0.306,0.049,0.276,-5.337
0.309,0.054,0.277,-5.337
0.255,0.055,0.279,-5.337
0.261,0.054,0.281,-5.337
0.322,0.050,0.280,-5.337
0.322,0.051,0.280,-5.337
0.318,0.052,0.282,-5.337
0.298,0.055,0.283,-5.337
0.235,0.055,0.283,-5.337
0.263,0.054,0.277,-5.337
0.285,0.054,0.271,-5.337
0.210,0.056,0.272,-5.337
0.172,0.057,0.277,-5.337
0.121,0.057,0.283,-5.337
0.154,0.056,0.285,-5.337
0.231,0.056,0.283,-5.337
0.257,0.053,0.280,-5.337
0.239,0.053,0.280,-5.337
0.222,0.054,0.281,-5.337
0.255,0.052,0.277,-5.337
0.360,0.049,0.274,-5.337
0.407,0.051,0.272,-5.337
0.389,0.050,0.273,-5.337
0.383,0.052,0.278,-5.337
0.396,0.054,0.281,-5.337
0.292,0.053,0.281,-5.337
0.267,0.051,0.277,-5.337
0.278,0.052,0.278,-5.337
0.259,0.054,0.280,-5.337
0.290,0.052,0.281,-5.337
0.316,0.051,0.278,-5.337
0.359,0.052,0.277,-5.337
0.375,0.051,0.277,-5.337
0.325,0.051,0.279,-5.337
0.221,0.053,0.279,-5.337
0.215,0.057,0.281,-5.337
0.254,0.055,0.277,-5.337
0.323,0.053,0.272,-5.337
0.353,0.052,0.272,-5.337
0.402,0.052,0.275,-5.337
0.424,0.054,0.278,-5.337
0.379,0.057,0.280,-5.337
0.367,0.056,0.280,-5.337
0.396,0.054,0.279,-5.337
0.413,0.055,0.276,-5.337
0.386,0.059,0.275,-5.337
0.367,0.057,0.275,-5.337
0.341,0.056,0.276,-5.337
0.318,0.060,0.278,-5.337
0.300,0.064,0.278,-5.337
0.291,0.063,0.278,-5.337
0.205,0.062,0.275,-5.337
0.241,0.061,0.273,-5.337
0.275,0.058,0.274,-5.337
0.241,0.060,0.275,-5.337
0.259,0.060,0.276,-5.337
0.236,0.060,0.280,-5.337
0.261,0.060,0.282,-5.337
0.316,0.062,0.280,-5.337
0.283,0.062,0.277,-5.337
0.304,0.060,0.274,-5.337
0.362,0.057,0.273,-5.337
0.391,0.057,0.272,-5.337
0.411,0.057,0.275,-5.337
0.374,0.059,0.278,-5.337
0.344,0.055,0.278,-5.337
0.321,0.060,0.280,-5.337
0.265,0.059,0.281,-5.337
0.274,0.058,0.280,-5.337
0.235,0.057,0.277,-5.337
0.250,0.058,0.273,-5.337
0.281,0.056,0.275,-5.337
0.326,0.055,0.274,-5.337
0.282,0.058,0.277,-5.337
0.275,0.060,0.278,-5.337
0.284,0.061,0.277,-5.337
0.363,0.057,0.274,-5.337
0.392,0.058,0.277,-5.337
0.416,0.060,0.279,-5.337
0.436,0.057,0.280,-5.337
0.384,0.057,0.282,-5.337
0.334,0.059,0.282,-5.337
0.351,0.056,0.277,-5.337
0.381,0.057,0.277,-5.337
0.330,0.057,0.280,-5.337
0.299,0.059,0.280,-5.337
0.336,0.058,0.278,-5.337
0.381,0.057,0.278,-5.337
0.393,0.058,0.282,-5.337
0.404,0.061,0.283,-5.337
0.317,0.061,0.282,-5.337
0.303,0.055,0.278,-5.337
0.364,0.059,0.276,-5.337
0.364,0.061,0.275,-5.337
0.369,0.060,0.280,-5.337
0.402,0.060,0.283,-5.337
0.338,0.063,0.281,-5.337
0.291,0.061,0.279,-5.337
0.327,0.058,0.280,-5.337
0.327,0.057,0.279,-5.337
0.347,0.058,0.279,-5.337
0.324,0.058,0.280,-5.337
0.279,0.062,0.283,-5.337
0.358,0.059,0.285,-5.337
0.438,0.059,0.281,-5.337
0.474,0.059,0.277,-5.337
0.349,0.067,0.279,-5.337
0.285,0.065,0.280,-5.337
0.397,0.059,0.278,-5.337
0.446,0.059,0.278,-5.337
0.425,0.058,0.277,-5.337
0.390,0.059,0.283,-5.337
0.436,0.058,0.282,-5.337
0.442,0.058,0.278,-5.337
0.441,0.058,0.278,-5.337
0.396,0.056,0.283,-5.337
0.389,0.054,0.280,-5.337
0.369,0.054,0.277,-5.337
0.352,0.056,0.278,-5.337
0.281,0.058,0.281,-5.337
0.241,0.059,0.279,-5.337
0.186,0.057,0.276,-5.337
0.161,0.057,0.276,-5.337
0.272,0.055,0.280,-5.337
0.347,0.056,0.286,-5.337
0.269,0.055,0.288,-5.337
0.283,0.055,0.286,-5.337
0.335,0.055,0.280,-5.337
0.297,0.055,0.276,-5.337
0.266,0.051,0.273,-5.337
0.329,0.052,0.274,-5.337
0.339,0.055,0.275,-5.337
0.252,0.056,0.278,-5.337
0.203,0.053,0.278,-5.337
0.270,0.048,0.279,-5.337
0.339,0.048,0.278,-5.337
0.362,0.048,0.280,-5.337
0.376,0.044,0.280,-5.337
0.388,0.045,0.281,-5.337
0.378,0.047,0.281,-5.337
0.334,0.051,0.281,-5.337
0.300,0.052,0.279,-5.337
0.212,0.053,0.280,-5.337
0.181,0.051,0.280,-5.337
0.262,0.051,0.279,-5.337
0.312,0.052,0.280,-5.337
0.290,0.054,0.279,-5.337
0.187,0.054,0.275,-5.337
0.244,0.050,0.271,-5.337
0.334,0.047,0.275,-5.337
0.292,0.046,0.277,-5.337
0.227,0.046,0.277,-5.337
0.314,0.043,0.276,-5.337
0.398,0.045,0.279,-5.337
0.374,0.050,0.278,-5.337
0.221,0.053,0.274,-5.337
0.172,0.050,0.273,-5.337
0.174,0.051,0.276,-5.337
0.233,0.048,0.281,-5.337
0.346,0.048,0.282,-5.337
0.398,0.048,0.281,-5.337
0.387,0.048,0.281,-5.337
0.306,0.048,0.278,-5.337
0.267,0.048,0.277,-5.337
0.320,0.049,0.275,-5.337
0.336,0.050,0.273,-5.337
0.272,0.052,0.270,-5.337
0.214,0.050,0.268,-5.337
0.305,0.045,0.274,-5.337
0.342,0.044,0.279,-5.337
0.255,0.044,0.277,-5.337
0.258,0.045,0.272,-5.337
0.283,0.043,0.271,-5.337
0.251,0.045,0.274,-5.337
0.197,0.047,0.278,-5.337
0.187,0.048,0.279,-5.337
0.192,0.049,0.280,-5.337
0.212,0.045,0.281,-5.337
0.203,0.046,0.280,-5.337
0.207,0.044,0.277,-5.337
0.201,0.046,0.275,-5.337
0.220,0.047,0.278,-5.337
0.241,0.045,0.280,-5.337
0.201,0.046,0.281,-5.337
0.160,0.043,0.281,-5.337
0.215,0.043,0.277,-5.337
0.193,0.046,0.276,-5.337
0.192,0.045,0.276,-5.337
0.240,0.045,0.275,-5.337
0.225,0.044,0.276,-5.337
0.280,0.047,0.277,-5.337
0.278,0.049,0.281,-5.337
0.211,0.044,0.283,-5.337
0.225,0.040,0.280,-5.337
0.240,0.036,0.273,-5.337
0.271,0.040,0.274,-5.337
0.248,0.041,0.277,-5.337
0.192,0.041,0.276,-5.337
0.138,0.036,0.273,-5.337
0.212,0.038,0.277,-5.337
0.285,0.040,0.278,-5.337
0.217,0.043,0.279,-5.337
0.156,0.040,0.276,-5.337
0.173,0.040,0.274,-5.337
0.208,0.041,0.276,-5.337
0.153,0.045,0.281,-5.337
0.094,0.043,0.283,-5.337
0.158,0.040,0.281,-5.337
0.209,0.039,0.278,-5.337
0.212,0.042,0.276,-5.337
0.100,0.048,0.278,-5.337
0.134,0.046,0.278,-5.337
0.241,0.042,0.281,-5.337
0.315,0.041,0.280,-5.337
0.290,0.043,0.280,-5.337
0.267,0.044,0.282,-5.337
0.325,0.042,0.285,-5.337
0.303,0.038,0.280,-5.337
0.200,0.042,0.274,-5.337
0.172,0.045,0.271,-5.337
0.182,0.046,0.278,-5.337
0.234,0.043,0.283,-5.337
0.249,0.040,0.285,-5.337
0.170,0.043,0.284,-5.337
0.110,0.043,0.283,-5.337
0.109,0.048,0.282,-5.337
0.107,0.045,0.280,-5.337
0.146,0.042,0.280,-5.337
0.131,0.042,0.281,-5.337
0.082,0.042,0.282,-5.337
0.151,0.040,0.278,-5.337
0.163,0.040,0.275,-5.337
0.122,0.038,0.272,-5.337
0.158,0.036,0.270,-5.337
0.217,0.034,0.273,-5.337
0.311,0.036,0.277,-5.337
0.247,0.038,0.280,-5.337
0.196,0.040,0.279,-5.337
0.180,0.039,0.281,-5.337
0.155,0.039,0.281,-5.337
0.117,0.038,0.279,-5.337
0.129,0.041,0.279,-5.337
0.141,0.038,0.281,-5.337
0.100,0.040,0.281,-5.337
0.045,0.041,0.281,-5.337
0.057,0.040,0.280,-5.337
0.101,0.039,0.281,-5.337
0.123,0.040,0.281,-5.337
0.155,0.034,0.281,-5.337
0.227,0.030,0.280,-5.337
0.229,0.032,0.280,-5.337
0.144,0.033,0.280,-5.337
0.184,0.037,0.281,-5.337
0.220,0.034,0.278,-5.337
0.218,0.034,0.275,-5.337
0.156,0.035,0.273,-5.337
0.213,0.034,0.273,-5.337
0.217,0.034,0.277,-5.337
0.147,0.038,0.283,-5.337
0.115,0.039,0.283,-5.337
0.076,0.037,0.277,-5.337
0.095,0.034,0.273,-5.337
0.105,0.039,0.276,-5.337
0.078,0.039,0.280,-5.337
0.183,0.033,0.280,-5.337
0.239,0.033,0.279,-5.337
0.212,0.036,0.275,-5.337
0.174,0.040,0.276,-5.337
0.160,0.037,0.277,-5.337
0.115,0.037,0.278,-5.337
0.046,0.041,0.281,-5.337
0.074,0.041,0.286,-5.337
0.110,0.038,0.283,-5.337
0.077,0.036,0.279,-5.337
0.107,0.034,0.274,-5.337
0.165,0.034,0.273,-5.337
0.172,0.037,0.272,-5.337
0.084,0.038,0.277,-5.337
0.040,0.031,0.282,-5.337
0.055,0.029,0.280,-5.337
0.103,0.032,0.278,-5.337
0.110,0.035,0.282,-5.337
0.099,0.034,0.280,-5.337
0.066,0.037,0.276,-5.337
0.042,0.042,0.279,-5.337
0.026,0.045,0.283,-5.337
0.001,0.042,0.285,-5.337
0.015,0.037,0.282,-5.337
0.110,0.037,0.282,-5.337
0.122,0.038,0.280,-5.337
0.145,0.036,0.278,-5.337
0.165,0.035,0.276,-5.337
0.170,0.035,0.280,-5.337
0.082,0.038,0.279,-5.337
0.032,0.039,0.278,-5.337
0.099,0.034,0.281,-5.337
0.120,0.036,0.284,-5.337
0.080,0.037,0.279,-5.337
0.065,0.038,0.275,-5.337
0.113,0.035,0.276,-5.337
0.144,0.034,0.278,-5.337
0.120,0.033,0.278,-5.337
0.153,0.031,0.280,-5.337
0.139,0.033,0.281,-5.337
0.169,0.036,0.279,-5.337
0.167,0.037,0.275,-5.337
0.067,0.040,0.280,-5.337
0.017,0.036,0.284,-5.337
0.040,0.035,0.283,-5.337
0.014,0.037,0.280,-5.337
0.056,0.034,0.279,-5.337
0.092,0.032,0.280,-5.337
0.055,0.036,0.278,-5.337
0.047,0.036,0.278,-5.337
0.092,0.031,0.278,-5.337
0.138,0.032,0.280,-5.337
0.199,0.032,0.282,-5.337
0.176,0.034,0.280,-5.337
0.076,0.035,0.276,-5.337
0.058,0.033,0.275,-5.337
0.041,0.038,0.277,-5.337
0.010,0.039,0.280,-5.337
0.047,0.034,0.277,-5.337
0.009,0.033,0.276,-5.337
0.040,0.030,0.276,-5.337
0.030,0.035,0.278,-5.337
-0.021,0.037,0.280,-5.337
0.038,0.033,0.280,-5.337
0.099,0.035,0.280,-5.337
-0.000,0.037,0.281,-5.337
-0.044,0.036,0.282,-5.337
-0.029,0.035,0.280,-5.337
0.068,0.034,0.280,-5.337
0.153,0.032,0.277,-5.337
0.133,0.033,0.279,-5.337
0.118,0.033,0.282,-5.337
0.099,0.032,0.282,-5.337
0.116,0.030,0.280,-5.337
0.098,0.035,0.279,-5.337
0.105,0.032,0.281,-5.337
0.133,0.030,0.282,-5.337
0.035,0.032,0.281,-5.337
-0.001,0.033,0.279,-5.337
0.099,0.031,0.275,-5.337
0.151,0.030,0.275,-5.337
0.151,0.027,0.273,-5.337
0.127,0.029,0.277,-5.337
0.017,0.032,0.281,-5.337
-0.048,0.033,0.284,-5.337
0.049,0.032,0.288,-5.337
0.117,0.027,0.286,-5.337
0.099,0.026,0.284,-5.337
0.054,0.029,0.279,-5.337
0.085,0.035,0.277,-5.337
0.093,0.039,0.276,-5.337
0.039,0.038,0.276,-5.337
-0.022,0.039,0.275,-5.337
-0.070,0.040,0.279,-5.337
-0.075,0.038,0.285,-5.337
-0.060,0.038,0.288,-5.337
0.040,0.034,0.284,-5.337
0.050,0.036,0.280,-5.337
-0.071,0.040,0.277,-5.337
-0.024,0.039,0.280,-5.337
0.056,0.037,0.282,-5.337
0.038,0.035,0.283,-5.337
0.041,0.032,0.283,-5.337
0.117,0.030,0.281,-5.337
0.143,0.031,0.284,-5.337
0.151,0.032,0.282,-5.337
0.075,0.034,0.281,-5.337
-0.000,0.035,0.280,-5.337
-0.012,0.037,0.285,-5.337
-0.043,0.036,0.286,-5.337
-0.032,0.037,0.284,-5.337
0.051,0.035,0.283,-5.337
0.045,0.036,0.281,-5.337
0.001,0.037,0.281,-5.337
0.019,0.038,0.279,-5.337
0.038,0.039,0.278,-5.337
0.007,0.040,0.280,-5.337
0.010,0.042,0.280,-5.337
0.069,0.041,0.280,-5.337
0.099,0.039,0.281,-5.337
0.166,0.035,0.281,-5.337
0.230,0.033,0.284,-5.337
0.188,0.039,0.286,-5.337
0.159,0.038,0.288,-5.337
0.135,0.040,0.286,-5.337
0.125,0.045,0.282,-5.337
0.116,0.044,0.279,-5.337
0.118,0.041,0.279,-5.337
0.131,0.039,0.280,-5.337
0.126,0.037,0.282,-5.337
0.138,0.038,0.283,-5.337
0.190,0.040,0.285,-5.337
0.148,0.036,0.282,-5.337
0.120,0.034,0.279,-5.337
0.102,0.036,0.277,-5.337
0.066,0.041,0.277,-5.337
0.025,0.041,0.279,-5.337
0.095,0.037,0.281,-5.337
0.085,0.040,0.278,-5.337
0.092,0.041,0.276,-5.337
0.090,0.039,0.279,-5.337
0.088,0.040,0.280,-5.337
0.086,0.039,0.280,-5.337
0.088,0.042,0.282,-5.337
0.098,0.042,0.281,-5.337
0.167,0.041,0.280,-5.337
0.207,0.043,0.278,-5.337
0.172,0.043,0.276,-5.337
0.086,0.047,0.280,-5.337
0.101,0.046,0.280,-5.337
0.128,0.045,0.275,-5.337
0.081,0.046,0.273,-5.337
0.101,0.048,0.271,-5.337
0.125,0.050,0.273,-5.337
0.081,0.048,0.280,-5.337
0.041,0.043,0.286,-5.337
0.096,0.040,0.285,-5.337
0.155,0.042,0.279,-5.337
0.134,0.046,0.278,-5.337
0.142,0.042,0.274,-5.337
0.142,0.041,0.274,-5.337
0.090,0.044,0.277,-5.337
0.029,0.045,0.280,-5.337
0.041,0.047,0.278,-5.337
0.098,0.045,0.279,-5.337
0.194,0.041,0.284,-5.337
0.226,0.041,0.279,-5.337
0.188,0.041,0.277,-5.337
0.118,0.045,0.275,-5.337
0.061,0.045,0.276,-5.337
0.092,0.044,0.277,-5.337
0.174,0.046,0.278,-5.337
0.170,0.049,0.278,-5.337
0.170,0.047,0.279,-5.337
0.162,0.046,0.278,-5.337
0.168,0.048,0.273,-5.337
0.192,0.047,0.271,-5.337
0.187,0.047,0.274,-5.337
0.155,0.043,0.278,-5.337
0.140,0.046,0.282,-5.337
0.103,0.051,0.285,-5.337
0.087,0.051,0.283,-5.337
0.130,0.049,0.283,-5.337
0.161,0.049,0.282,-5.337
0.165,0.044,0.278,-5.337
0.212,0.045,0.276,-5.337
0.203,0.045,0.279,-5.337
0.185,0.050,0.279,-5.337
0.192,0.050,0.280,-5.337
0.182,0.053,0.281,-5.337
0.241,0.052,0.285,-5.337
0.255,0.051,0.281,-5.337
0.286,0.052,0.277,-5.337
0.215,0.053,0.274,-5.337
0.100,0.052,0.277,-5.337
0.114,0.049,0.278,-5.337
0.153,0.047,0.281,-5.337
0.139,0.051,0.283,-5.337
0.062,0.053,0.285,-5.337
0.061,0.052,0.280,-5.337
0.198,0.051,0.275,-5.337
0.207,0.052,0.274,-5.337
0.178,0.052,0.278,-5.337
0.174,0.051,0.280,-5.337
0.239,0.048,0.278,-5.337
0.288,0.046,0.282,-5.337
0.315,0.047,0.280,-5.337
0.340,0.047,0.282,-5.337
0.333,0.046,0.282,-5.337
0.315,0.047,0.280,-5.337
0.270,0.050,0.278,-5.337
0.218,0.054,0.279,-5.337
0.214,0.055,0.275,-5.337
0.298,0.055,0.274,-5.337
0.281,0.053,0.277,-5.337
0.236,0.053,0.282,-5.337
0.266,0.052,0.280,-5.337
0.248,0.054,0.280,-5.337
0.210,0.055,0.277,-5.337
0.194,0.053,0.278,-5.337
0.234,0.051,0.279,-5.337
0.227,0.054,0.279,-5.337
0.268,0.050,0.278,-5.337
0.261,0.054,0.280,-5.337
0.198,0.055,0.282,-5.337
0.158,0.057,0.284,-5.337
0.156,0.062,0.284,-5.337
0.188,0.059,0.280,-5.337
0.294,0.054,0.278,-5.337
0.303,0.054,0.278,-5.337
0.335,0.051,0.276,-5.337
0.248,0.054,0.277,-5.337
0.204,0.062,0.281,-5.337
0.223,0.062,0.282,-5.337
0.275,0.057,0.280,-5.337
0.296,0.055,0.277,-5.337
0.285,0.058,0.279,-5.337
0.309,0.055,0.282,-5.337
0.255,0.055,0.282,-5.337
0.133,0.057,0.282,-5.337
0.170,0.054,0.282,-5.337
0.317,0.052,0.281,-5.337
0.301,0.056,0.278,-5.337
0.240,0.057,0.281,-5.337
0.274,0.055,0.282,-5.337
0.281,0.053,0.280,-5.337
0.285,0.054,0.280,-5.337
0.249,0.055,0.284,-5.337
0.243,0.056,0.285,-5.337
0.272,0.055,0.283,-5.337
0.251,0.057,0.277,-5.337
0.206,0.055,0.274,-5.337
0.263,0.054,0.272,-5.337
0.326,0.055,0.276,-5.337
0.314,0.056,0.282,-5.337
0.204,0.058,0.283,-5.337
0.130,0.062,0.283,-5.337
0.259,0.063,0.279,-5.337
